faculty,prodi,institution_code
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Olahraga,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Matematika,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Biologi,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Kimia,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Fisika,quipper-410
Fakultas Keguruan & Ilmu Pendidikan,Pendidikan Geografi,quipper-410
Komunikasi,Ilmu Komunikasi,quipper-411
Komunikasi,Public Relations,quipper-411
Komunikasi,Broadcasting (Penyiaran),quipper-411
Fakultas Teologi,Teologi,quipper-412
Fakultas Sains dan Teknologi,Teknik Mesin,quipper-412
Fakultas Sains dan Teknologi,Matematika,quipper-412
Fakultas Sains dan Teknologi,Teknik Elektro,quipper-412
Fakultas Sains dan Teknologi,Teknik Informatika,quipper-412
Fakultas Ekonomi,Manajemen,quipper-412
Fakultas Ekonomi,Ilmu Ekonomi,quipper-412
Fakultas Ekonomi,Akuntansi,quipper-412
Fakultas Sastra,Sejarah,quipper-412
Fakultas Sastra,Sastra Indonesia,quipper-412
Fakultas Sastra,Sastra Inggris,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Akuntansi,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Sejarah,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-412
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,quipper-412
Fakultas Farmasi,Farmasi,quipper-412
Fakultas Psikologi,Psikologi,quipper-412
Pascasarjana,Sastra Inggris,quipper-412
Pascasarjana,Lainnya,quipper-412
Keperawatan,Ilmu Keperawatan,quipper-413
Fakultas Teknik (Universitas Persada Indonesia Y.A.I),Teknik Informatika,quipper-414
Fakultas Teknik (Universitas Persada Indonesia Y.A.I),Sistem Informasi,quipper-414
Fakultas Teknik (Universitas Persada Indonesia Y.A.I),Teknik Sipil,quipper-414
Fakultas Teknik (Universitas Persada Indonesia Y.A.I),Arsitektur,quipper-414
Fakultas Teknik (Universitas Persada Indonesia Y.A.I),Teknik Industri,quipper-414
Ilmu Ekonomi (Sekolah Tinggi Ilmu Ekonomi Y.A.I),Manajemen,quipper-414
Ilmu Ekonomi (Sekolah Tinggi Ilmu Ekonomi Y.A.I),Akuntansi,quipper-414
Fakultas Komunikasi (Universitas Persada Indonesia Y.A.I),Ilmu Komunikasi,quipper-414
Fakultas Komunikasi (Universitas Persada Indonesia Y.A.I),Desain,quipper-414
Fakultas Komunikasi (Universitas Persada Indonesia Y.A.I),Film dan Televisi,quipper-414
Fakultas Psikologi (Universitas Persada Indonesia Y.A.I),Psikologi,quipper-414
Akademi Akuntansi (Akademi Akuntansi Y.A.I),Akuntansi,quipper-414
Fakultas Ekonomi dan Bisnis (Universitas Persada Indonesia Y.A.I),Manajemen,quipper-414
Teknologi,Teknik Informatika,quipper-415
Teknologi,Teknik Lingkungan,quipper-415
Teknologi,Teknik Sipil,quipper-415
Ilmu Kesehatan,Kebidanan,quipper-416
Ilmu Kesehatan,Farmasi,quipper-416
Ilmu Kesehatan,Kesehatan Masyarakat,quipper-416
Teknologi Pengolahan Kulit,Teknik Industri,quipper-417
Teknologi Pengolahan Kulit,Lainnya,quipper-417
Fakultas Ushuluddin,Ilmu Agama Islam,quipper-418
Fakultas Dakwah dan Komunikasi,Kesejahteraan Sosial,quipper-418
Fakultas Dakwah dan Komunikasi,Ilmu Agama Islam,quipper-418
Fakultas Dakwah dan Komunikasi,Ilmu Komunikasi,quipper-418
Fakultas Syariah dan Ekonomi Islam,Manajemen,quipper-418
Fakultas Syariah dan Ekonomi Islam,Ilmu Agama Islam,quipper-418
Fakultas Syariah dan Ekonomi Islam,Ilmu Ekonomi,quipper-418
Fakultas Tarbiyah,Pendidikan Guru Sekolah Dasar,quipper-418
Fakultas Tarbiyah,Ilmu Agama Islam,quipper-418
Fakultas Tarbiyah,Keguruan & Pendidikan,quipper-418
Fakultas Psikologi,Psikologi,quipper-420
Fakultas Hukum,Ilmu Hukum,quipper-420
Fakultas Teknik,Teknik Mesin,quipper-420
Fakultas Teknik,Teknik Elektro,quipper-420
Fakultas Teknik,Teknik Industri,quipper-420
Fakultas Teknik,Teknik Informatika,quipper-420
Fakultas Teknik,Sistem Informasi,quipper-420
Fakultas Pertanian,Agroteknologi,quipper-420
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-420
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-420
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-420
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-420
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-420
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-420
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-420
Fakultas Teknik,Teknik Sipil,quipper-421
Fakultas Teknik,Arsitektur,quipper-421
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Olahraga,quipper-421
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-421
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-421
Fakultas Pertanian,Agroteknologi,quipper-421
Fakultas Pertanian,Agribisnis,quipper-421
Fakultas Ekonomi,Akuntansi,quipper-421
Fakultas Ekonomi,Manajemen,quipper-421
Meteorologi Klimatologi dan Geofisika,Teknik Geologi,quipper-422
Meteorologi Klimatologi dan Geofisika,Teknik Geodesi,quipper-422
Meteorologi Klimatologi dan Geofisika,Geofisika,quipper-422
Fakultas Peternakan dan Perikanan,Peternakan,quipper-423
Fakultas Peternakan dan Perikanan,Perikanan,quipper-423
Fakultas Hukum,Ilmu Hukum,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Anak Usia Dini (PAUD),quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Sejarah,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Geografi,quipper-423
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Geografi,quipper-423
Fakultas Teknik,Teknik Elektro,quipper-423
Fakultas Teknik,Teknik Mesin,quipper-423
Fakultas Teknik,Teknik Informatika,quipper-423
Fakultas Teknik,Arsitektur,quipper-423
Fakultas Teknik,Perencanaan Wilayah dan Kota,quipper-423
Fakultas Teknik,Geofisika,quipper-423
Fakultas Teknik,Teknik Geologi,quipper-423
Fakultas Teknik,Teknik Sipil,quipper-423
Fakultas Teknik,Konstruksi,quipper-423
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-423
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-423
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-423
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),quipper-423
Fakultas Ilmu Sosial dan Ilmu Politik,Antropologi,quipper-423
Fakultas Pertanian,Agroteknologi,quipper-423
Fakultas Pertanian,Agribisnis,quipper-423
Fakultas Kehutanan,Kehutanan,quipper-423
Fakultas Kesehatan Masyarakat,Gizi,quipper-423
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,quipper-423
Fakultas Kedokteran,Pendidikan Dokter,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Farmasi,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,quipper-423
Fakultas Matematika dan Ilmu Pengetahuan Alam,Statistika,quipper-423
Fakultas Ekonomi,Akuntansi,quipper-423
Fakultas Ekonomi,Ilmu Ekonomi,quipper-423
Fakultas Ekonomi,Manajemen Pemasaran,quipper-423
Fakultas Ekonomi,Ekonomi Pembangunan,quipper-423
Fakultas Ekonomi,Manajemen,quipper-423
Farmasi,Farmasi,quipper-424
Fakultas Ilmu Kesehatan,Ilmu Keperawatan,quipper-426
Fakultas Ilmu Kesehatan,Kebidanan,quipper-426
Fakultas Keguruan dan Ilmu Pendidikan,Teknik Informatika,quipper-426
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-426
Fakultas Keguruan dan Ilmu Pendidikan,Musik,quipper-426
Fakultas Keguruan dan Ilmu Pendidikan,Tari,quipper-426
Fakultas Keguruan dan Ilmu Pendidikan,Teater & Drama,quipper-426
Fakultas Teknik,Ilmu Teknik,quipper-426
Fakultas Teknik,Teknik Mesin,quipper-426
Fakultas Teknik,Teknik Pertambangan,quipper-426
Fakultas Teknik,Teknik Elektro,quipper-426
Fakultas Teknik,Teknik Lingkungan,quipper-426
Kebidanan,Kebidanan,quipper-427
Keguruan dan Ilmu Pendidikan,Akuntansi,quipper-428
Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-428
Keguruan dan Ilmu Pendidikan,Biologi,quipper-428
Keguruan dan Ilmu Pendidikan,Sejarah,quipper-428
Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-428
Keguruan dan Ilmu Pendidikan,Geografi,quipper-428
Keguruan dan Ilmu Pendidikan,Fisika,quipper-428
Keguruan dan Ilmu Pendidikan,Sosiologi,quipper-428
Keguruan dan Ilmu Pendidikan,Ilmu Ekonomi,quipper-428
Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-428
Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-428
Keguruan dan Ilmu Pendidikan,Pendidikan Geografi,quipper-428
Ilmu Komunikasi,Ilmu Komunikasi,quipper-429
Fakultas Agama Islam,Keguruan & Pendidikan,quipper-430
Fakultas Agama Islam,Ilmu Agama Islam,quipper-430
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-430
Fakultas Pertanian,Agribisnis,quipper-430
Fakultas Teknik,Teknik Sipil,quipper-430
Fakultas Ekonomi,Akuntansi,quipper-430
Fakultas Ekonomi,Ilmu Ekonomi,quipper-430
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-430
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-430
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-430
Fakultas Hukum,Ilmu Hukum,quipper-430
Farmasi,Farmasi,quipper-431
Kesehatan Lingkungan,Kesehatan Lingkungan,quipper-431
Gizi,Gizi,quipper-431
Keperawatan,Ilmu Keperawatan,quipper-431
Keperawatan Gigi,Pendidikan Dokter Gigi,quipper-431
Keperawatan Gigi,Ilmu Keperawatan,quipper-431
Kebidanan,Kebidanan,quipper-431
Penyuluhan Pertanian,Peternakan,quipper-432
Penyuluhan Pertanian,Penyuluhan dan Komunikasi Pertanian,quipper-432
School of Design,Desain,quipper-433
School of Engineering,Arsitektur,quipper-433
School of Engineering,Teknik Sipil,quipper-433
School of Engineering,Perencanaan Wilayah dan Kota,quipper-433
School of Engineering,Sistem Informasi,quipper-433
School of Engineering,Teknik Informatika,quipper-433
School of Tourism and Hospitality,Pariwisata,quipper-433
Fakultas Ilmu Seni dan Sastra,Sastra Inggris,quipper-434
Fakultas Ilmu Seni dan Sastra,Desain,quipper-434
Fakultas Ilmu Seni dan Sastra,Film dan Televisi,quipper-434
Fakultas Ilmu Seni dan Sastra,Musik,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Ilmu Ekonomi,quipper-434
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-434
Fakultas Hukum,Ilmu Hukum,quipper-434
Fakultas Teknik,Ilmu dan Teknologi Pangan,quipper-434
Fakultas Teknik,Teknik Industri,quipper-434
Fakultas Teknik,Teknik Mesin,quipper-434
Fakultas Teknik,Teknik Informatika,quipper-434
Fakultas Teknik,Teknik Lingkungan,quipper-434
Fakultas Teknik,Perencanaan Wilayah dan Kota,quipper-434
Fakultas Teknik,Ilmu Teknik,quipper-434
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-434
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-434
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-434
Fakultas Ilmu Sosial dan Ilmu Politik,Kesejahteraan Sosial,quipper-434
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-434
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-434
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-434
Keperawatan,Ilmu Keperawatan,quipper-435
Fakultas Sains dan Teknologi,Arsitektur,quipper-436
Fakultas Sains dan Teknologi,Perencanaan Wilayah dan Kota,quipper-436
Fakultas Sains dan Teknologi,Geografi,quipper-436
Fakultas Ekonomi dan Sosial,Akuntansi,quipper-436
Fakultas Ekonomi dan Sosial,Ilmu Komunikasi,quipper-436
Fakultas Ekonomi dan Sosial,Ilmu Ekonomi,quipper-436
Fakultas Ekonomi dan Sosial,Ilmu Pemerintahan,quipper-436
Fakultas Ekonomi dan Sosial,Hubungan Internasional,quipper-436
Fakultas Ilmu Komputer,Ilmu Komputer,quipper-436
Fakultas Ilmu Komputer,Sistem Informasi,quipper-436
Fakultas Ilmu Komputer,Teknik Informatika,quipper-436
Teknik,Ilmu Teknik,quipper-437
Teknik,Lainnya,quipper-437
Sastra Inggris,Sastra Inggris,quipper-438
Teknik Sipil,Teknik Sipil,quipper-439
Teknik Sipil,Teknik Geodesi,quipper-439
Teknik Sipil,Teknik Pertambangan,quipper-439
Akuntansi,Akuntansi,quipper-439
Akuntansi,Perbankan Syariah,quipper-439
Administrasi Bisnis,Manajemen Informatika,quipper-439
Administrasi Bisnis,Administrasi Bisnis (Niaga),quipper-439
Teknik Elektro,Teknik Elektro,quipper-439
Teknik Elektro,Teknik Informatika,quipper-439
Teknik Mesin,Teknik Mesin,quipper-439
Teknik Mesin,Teknik Otomotif,quipper-439
Keuangan dan Perbankan,Perbankan,quipper-440
Teknik,Teknik Industri,quipper-441
Teknik,Teknik Mesin,quipper-441
Teknik,Teknik Kimia,quipper-441
Teknik,Teknik Manufaktur,quipper-441
Ilmu Pendidikan,Teknik Mesin,quipper-442
Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-442
Ilmu Pendidikan,Pendidikan Matematika,quipper-442
Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-442
Ilmu Pendidikan,Pendidikan Olahraga,quipper-442
Fakultas Dakwah,Ilmu Komunikasi,quipper-443
Fakultas Psikologi,Psikologi,quipper-443
Fakultas Teknik,Perencanaan Wilayah dan Kota,quipper-443
Fakultas Teknik,Teknik Pertambangan,quipper-443
Fakultas Teknik,Teknik Industri,quipper-443
Fakultas Hukum,Ilmu Hukum,quipper-443
Fakultas Kedokteran,Pendidikan Dokter,quipper-443
Fakultas Ilmu Komunikasi,Ilmu Komunikasi,quipper-443
Fakultas Tarbiyah & Keguruan,Keguruan & Pendidikan,quipper-443
Fakultas Tarbiyah & Keguruan,Ilmu Agama Islam,quipper-443
Fakultas Ekonomi & Bisnis,Manajemen,quipper-443
Fakultas Ekonomi & Bisnis,Akuntansi,quipper-443
Fakultas Ekonomi & Bisnis,Ilmu Ekonomi,quipper-443
Fakultas Matematika & Ilmu Pengetahuan Alam,Statistika,quipper-443
Fakultas Matematika & Ilmu Pengetahuan Alam,Farmasi,quipper-443
Fakultas Matematika & Ilmu Pengetahuan Alam,Matematika,quipper-443
Fakultas Syariah,Ilmu Ekonomi,quipper-443
Fakultas Pertanian,Teknik Elektro,quipper-444
Fakultas Pertanian,Agroteknologi,quipper-444
Fakultas Pertanian,Agribisnis,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Akuntansi,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Perpajakan,quipper-444
Fakultas Ilmu Sosial dan Ilmu Politik,Manajemen,quipper-444
Fakultas Hukum,Ilmu Hukum,quipper-444
Fakultas Psikologi,Psikologi,quipper-444
Fakultas Ekonomi,Manajemen,quipper-444
Fakultas Ekonomi,Akuntansi,quipper-444
Fakultas Teknik,Teknik Sipil,quipper-444
Fakultas Teknik,Teknik Industri,quipper-444
Fakultas Teknik,Teknik Elektro,quipper-444
Fakultas Teknik,Teknik Mesin,quipper-444
Fakultas Teknik,Arsitektur,quipper-444
Fakultas Teknik,Teknik Informatika,quipper-444
Fakultas Biologi,Biologi,quipper-444
Fakultas Teknik,Teknik Sipil,quipper-445
Fakultas Teknik,Teknik Elektro,quipper-445
Fakultas Teknik,Teknik Informatika,quipper-445
Fakultas Teknik,Teknik Mesin,quipper-445
Fakultas Ekonomi,Manajemen,quipper-445
Fakultas Ekonomi,Akuntansi,quipper-445
Fakultas Ekonomi,Ilmu Ekonomi,quipper-445
Fakultas Psikologi,Psikologi,quipper-445
Fakultas Pertanian,Agroteknologi,quipper-445
Fakultas Pertanian,Agribisnis,quipper-445
Fakultas Ilmu Sosial dan Politik,Ilmu Pemerintahan,quipper-445
Fakultas Ilmu Sosial dan Politik,Hubungan Internasional,quipper-445
Fakultas Ilmu Sosial dan Politik,Sosiologi,quipper-445
Fakultas Keguruan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-445
Fakultas Hukum,Ilmu Hukum,quipper-445
Fakultas Agama Islam,Ilmu Agama Islam,quipper-445
Fakultas Ilmu Budaya,Sastra Indonesia,quipper-446
Fakultas Ilmu Budaya,Sastra & Bahasa Daerah,quipper-446
Fakultas Ilmu Budaya,Sejarah,quipper-446
Fakultas Ilmu Budaya,Sastra Inggris,quipper-446
Fakultas Ilmu Budaya,Sastra & Bahasa Asing,quipper-446
Fakultas Ilmu Budaya,Sastra Arab,quipper-446
Fakultas Ilmu Budaya,Sastra Jepang,quipper-446
Fakultas Hukum,Ilmu Hukum,quipper-446
Fakultas Peternakan,Peternakan,quipper-446
Sekolah Pascasarjana,Teknik Lingkungan,quipper-446
Sekolah Pascasarjana,Pariwisata,quipper-446
Sekolah Pascasarjana,Bioteknologi,quipper-446
Sekolah Pascasarjana,Ilmu Lingkungan,quipper-446
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-446
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,quipper-446
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-446
Fakultas Ekonomi dan Bisnis,Bisnis,quipper-446
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,quipper-446
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-446
Fakultas Ekonomi dan Bisnis,Bisnis Digital,quipper-446
Fakultas Ekonomi dan Bisnis,Manajemen Keuangan,quipper-446
Fakultas Ekonomi dan Bisnis,Manajemen Pemasaran,quipper-446
Fakultas Ekonomi dan Bisnis,Perpajakan,quipper-446
Fakultas Teknik Geologi,Teknik Geologi,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Matematika,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Biologi,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Farmasi,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Fisika,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Geofisika,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Kimia,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Statistika,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Teknik Informatika,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Teknik Elektro,quipper-446
Fakultas Matematikan dan Ilmu Pengetahuan Alam,Aktuaria,quipper-446
Fakultas Kedokteran,Pendidikan Dokter,quipper-446
Fakultas Kedokteran,Kesehatan Masyarakat,quipper-446
Fakultas Kedokteran,Kebidanan,quipper-446
Fakultas Kedokteran,Kedokteran Hewan,quipper-446
Fakultas Kedokteran,Radiologi,quipper-446
Fakultas Keperawatan,Ilmu Keperawatan,quipper-446
Fakultan Perikanan dan Ilmu Kelautan,Perikanan,quipper-446
Fakultan Perikanan dan Ilmu Kelautan,Kelautan,quipper-446
Fakultas Farmasi,Farmasi,quipper-446
Fakultas Pertanian,Agribisnis,quipper-446
Fakultas Pertanian,Agroteknologi,quipper-446
Fakultas Pertanian,Ilmu Tanah,quipper-446
Fakultas Teknologi Industri Pertanian,Teknik Pertanian,quipper-446
Fakultas Teknologi Industri Pertanian,Ilmu dan Teknologi Pangan,quipper-446
Fakultas Teknologi Industri Pertanian,Teknologi Industri Pertanian,quipper-446
Fakultas Teknologi Industri Pertanian,Ilmu Teknik,quipper-446
Fakultas Psikologi,Psikologi,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Kesejahteraan Sosial,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Antropologi,quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Bisnis (Niaga),quipper-446
Fakultas Ilmu Sosial dan Ilmu Politik,Kearsipan,quipper-446
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-446
Fakultas Ilmu Komunikasi,Ilmu Komunikasi,quipper-446
Fakultas Ilmu Komunikasi,Ilmu Perpustakaan,quipper-446
Fakultas Ilmu Komunikasi,Film dan Televisi,quipper-446
Fakultas Ilmu Komunikasi,Public Relations,quipper-446
Fakultas Ilmu Komunikasi,Jurnalistik,quipper-446
Fakultas Ilmu Komunikasi,Broadcasting (Penyiaran),quipper-446
Fakultas Agama Islam,Pendidikan Guru Sekolah Dasar,quipper-447
Fakultas Agama Islam,Ilmu Agama Islam,quipper-447
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-447
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-447
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,quipper-447
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-447
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-447
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-447
Fakultas Hukum,Ilmu Hukum,quipper-447
Fakultas Pertanian,Agroteknologi,quipper-447
Fakultas Pertanian,Agribisnis,quipper-447
Fakultas Ekonomi dan Bisnis Islam,Manajemen,quipper-447
Fakultas Ekonomi dan Bisnis Islam,Ekonomi Syariah,quipper-447
Teknik,Teknik Sipil,quipper-448
Teknik,Teknik Informatika,quipper-448
Teknik,Teknik Mesin,quipper-448
Pariwisata,Pariwisata,quipper-448
Pertanian,Agribisnis,quipper-448
Pertanian,Peternakan,quipper-448
Fakultas Ekonomi,Bisnis,quipper-449
Fakultas Ekonomi,Ilmu Administrasi,quipper-449
