faculty,prodi,quipper_institution_code
Fakultas Keguruan dan Ilmu Pendidikan,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",232
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,232
Fakultas Keguruan dan Ilmu Pendidikan,Manajemen Pendidikan,232
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,232
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,232
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,232
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,232
Fakultas Keguruan dan Ilmu Pendidikan,Sejarah,232
Fakultas Keguruan dan Ilmu Pendidikan,Ilmu Ekonomi,232
Fakultas Keguruan dan Ilmu Pendidikan,Geografi,232
Fakultas Keguruan dan Ilmu Pendidikan,Tari,232
Fakultas Keguruan dan Ilmu Pendidikan,Sastra & Bahasa Asing,232
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Geografi,232
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,232
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,232
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,232
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,232
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,232
Fakultas Ilmu Sosial dan Ilmu Politik,Public Relations,232
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),232
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Bisnis (Niaga),232
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Perpustakaan,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Ilmu Komputer,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Teknik Informatika,232
Fakultas Matematika dan Ilmu Pengetahuan Alam,Manajemen Informatika,232
Fakultas Ekonomi dan Bisnis,Perbankan,232
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,232
Fakultas Ekonomi dan Bisnis,Akuntansi,232
Fakultas Ekonomi dan Bisnis,Manajemen,232
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,232
Fakultas Ekonomi dan Bisnis,Perpajakan,232
Fakultas Ekonomi dan Bisnis,Manajemen Keuangan,232
Fakultas Hukum,Ilmu Hukum,232
Jurusan Administrasi Niaga,Bisnis Digital,233
Jurusan Administrasi Niaga,Akuntansi Keuangan Publik,233
Jurusan Administrasi Niaga,Administrasi Bisnis Internasional,233
Jurusan Teknik Informatika,Teknik Informatika,233
Jurusan Teknik Informatika,Rekayasa Perangkat Lunak,233
Jurusan Teknik Informatika,Keamanan Sistem Informasi,233
Jurusan Teknik Mesin,Teknik Mesin,233
Jurusan Teknik Mesin,Teknik Mesin Produksi dan Perawatan,233
Jurusan Teknik Perkapalan,Teknik Perkapalan,233
Jurusan Teknik Perkapalan,Teknologi Rekayasa Arsitektur Perkapalan,233
Jurusan Teknik Elektro,Teknik Elektronika,233
Jurusan Teknik Elektro,Teknik Listrik,233
Jurusan Teknik Sipil,Teknik Sipil,233
Jurusan Teknik Sipil,Teknik Perancangan Jalan dan Jembatan,233
Jurusan Kemaritiman,Nautika,233
Jurusan Kemaritiman,Ketatalaksanaan Pelayaran Niaga,233
Jurusan Bahasa,Bahasa Inggris,233
Jurusan Bahasa,Bahasa Inggris untuk Komunikasi Bisnis dan Profesional,233
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,235
Fakultas Keguruan dan Ilmu Pendidikan,Geografi,235
Fakultas Keguruan dan Ilmu Pendidikan,Ilmu Ekonomi,235
Fakultas Keguruan dan Ilmu Pendidikan,Sejarah,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,235
Fakultas Keguruan dan Ilmu Pendidikan,Manajemen Pendidikan,235
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,235
Fakultas Keguruan dan Ilmu Pendidikan,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",235
Fakultas Keguruan dan Ilmu Pendidikan,Matematika,235
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,235
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,235
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Geografi,235
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Sejarah,235
Fakultas Pertanian,Agribisnis,235
Fakultas Pertanian,Agroteknologi,235
Fakultas Pertanian,Kehutanan,235
Fakultas Pertanian,Peternakan,235
Fakultas Pertanian,Teknik Pertanian,235
Fakultas Pertanian,Ilmu Tanah,235
Fakultas Pertanian,Lainnya,235
Fakultas Ekonomi dan Bisnis,Manajemen,235
Fakultas Ekonomi dan Bisnis,Akuntansi,235
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,235
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,235
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,235
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,235
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,235
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),235
Fakultas Teknik,Teknik Industri,235
Fakultas Teknik,Teknik Mesin,235
Fakultas Teknik,Perencanaan Wilayah dan Kota,235
Fakultas Teknik,Teknik Sipil,235
Fakultas Teknik,Teknik Geologi,235
Fakultas Teknik,Geofisika,235
Fakultas Teknik,Teknik Perminyakan,235
Fakultas Teknik,Teknik Perkapalan,235
Fakultas Perikanan dan Ilmu Kelautan,Perikanan,235
Fakultas Perikanan dan Ilmu Kelautan,Budidaya Perairan (Akuakultur),235
Fakultas Perikanan dan Ilmu Kelautan,Kelautan,235
Fakultas Perikanan dan Ilmu Kelautan,Lainnya,235
Fakultas Perikanan dan Ilmu Kelautan,Manajemen Sumber Daya Perairan,235
Fakultas Perikanan dan Ilmu Kelautan,Teknologi Hasil Perikanan,235
Fakultas Hukum,Ilmu Hukum,235
Fakultas Kedokteran,Pendidikan Dokter,235
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,235
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,235
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,235
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,235
Fakultas Matematika dan Ilmu Pengetahuan Alam,Statistika,235
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,236
Fakultas Ilmu Sosial dan Ilmu Politik,Kesejahteraan Sosial,236
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,236
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Perpustakaan,236
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,236
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),236
Fakultas Ilmu Sosial dan Ilmu Politik,Jurnalistik,236
Fakultas Teknik,Teknik Elektro,236
Fakultas Teknik,Teknik Informatika,236
Fakultas Teknik,Teknik Mesin,236
Fakultas Teknik,Teknik Sipil,236
Fakultas Teknik,Sistem Informasi,236
Fakultas Teknik,Arsitektur,236
Fakultas Pertanian,Agribisnis,236
Fakultas Pertanian,Agroteknologi,236
Fakultas Pertanian,Kelautan,236
Fakultas Pertanian,Kehutanan,236
Fakultas Pertanian,Peternakan,236
Fakultas Pertanian,Ilmu Tanah,236
Fakultas Pertanian,Teknik Pertanian,236
Fakultas Pertanian,Lainnya,236
Fakultas Pertanian,Proteksi Tanaman,236
Fakultas Hukum,Ilmu Hukum,236
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,236
Fakultas Keguruan dan Ilmu Pendidikan,Biologi,236
Fakultas Keguruan dan Ilmu Pendidikan,Fisika,236
Fakultas Keguruan dan Ilmu Pendidikan,Kimia,236
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,236
Fakultas Keguruan dan Ilmu Pendidikan,Administrasi Pendidikan,236
Fakultas Keguruan dan Ilmu Pendidikan,Teknologi Pendidikan,236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Anak Usia Dini (PAUD),236
Fakultas Keguruan dan Ilmu Pendidikan,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",236
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Luar Sekolah,236
Fakultas Ekonomi dan Bisnis,Akuntansi,236
Fakultas Ekonomi dan Bisnis,Manajemen,236
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,236
Fakultas Kedokteran dan Ilmu Kesehatan,Pendidikan Dokter,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Statistika,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Farmasi,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Geofisika,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kebidanan,236
Fakultas Matematika dan Ilmu Pengetahuan Alam,Ilmu Keperawatan,236
Fakultas Ilmu Budaya,Sastra Inggris,237
Fakultas Ilmu Budaya,Sejarah,237
Fakultas Ilmu Budaya,Sastra Indonesia,237
Fakultas Ilmu Budaya,Sastra Jepang,237
Fakultas Ilmu Budaya,Lainnya,237
Fakultas Psikologi,Psikologi,237
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,237
Fakultas Sains dan Teknologi,Sistem Informasi,237
Fakultas Sains dan Teknologi,Fisika,237
Fakultas Sains dan Teknologi,Biologi,237
Fakultas Sains dan Teknologi,Kimia,237
Fakultas Sains dan Teknologi,Matematika,237
Fakultas Sains dan Teknologi,Statistika,237
Fakultas Sains dan Teknologi,Teknik Lingkungan,237
Fakultas Farmasi,Farmasi,237
Fakultas Kedokteran,Pendidikan Dokter,237
Fakultas Kedokteran,Kebidanan,237
Fakultas Perikanan dan Kelautan,Perikanan,237
Fakultas Perikanan dan Kelautan,Budidaya Perairan (Akuakultur),237
Fakultas Perikanan dan Kelautan,Teknologi Hasil Perikanan,237
Fakultas Ekonomi dan Bisnis,Manajemen,237
Fakultas Ekonomi dan Bisnis,Akuntansi,237
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,237
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,237
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,237
Fakultas Kesehatan Masyarakat,Gizi,237
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,237
Fakultas Kesehatan Masyarakat,Kesehatan Lingkungan,237
Fakultas Kesehatan Masyarakat,Administrasi Kesehatan,237
Fakultas Hukum,Ilmu Hukum,237
Fakultas Kedokteran Hewan,Kedokteran Hewan,237
Fakultas Ilmu Sosial dan Politik,Ilmu Politik,237
Fakultas Ilmu Sosial dan Politik,Sosiologi,237
Fakultas Ilmu Sosial dan Politik,Ilmu Komunikasi,237
Fakultas Ilmu Sosial dan Politik,Hubungan Internasional,237
Fakultas Ilmu Sosial dan Politik,Antropologi,237
Fakultas Ilmu Sosial dan Politik,Ilmu Perpustakaan,237
Fakultas Ilmu Sosial dan Politik,Administrasi Negara (Publik),237
Fakultas Keperawatan,Ilmu Keperawatan,237
Fakultas Teknologi Maju dan Multidisiplin,Teknik Elektro,237
Fakultas Teknologi Maju dan Multidisiplin,Teknik Industri,237
Fakultas Teknologi Maju dan Multidisiplin,Teknik Robotika,237
Fakultas Teknologi Maju dan Multidisiplin,Ilmu Teknik,237
Sekolah Pascasarjana,Ilmu Hukum,237
Sekolah Pascasarjana,Militer dan Kepolisian,237
Sekolah Pascasarjana,Ekonomi Syariah,237
Sekolah Pascasarjana,Bioteknologi,237
Sekolah Pascasarjana,Teknik Biomedis,237
Fakultas Vokasi,Akuntansi,237
Fakultas Vokasi,Sistem Informasi,237
Fakultas Vokasi,Pariwisata,237
Fakultas Vokasi,Kesehatan Masyarakat,237
Fakultas Vokasi,Ilmu Administrasi,237
Fakultas Vokasi,Pendidikan Dokter Gigi,237
Fakultas Vokasi,Radiologi,237
Fakultas Vokasi,Fisioterapi,237
Fakultas Vokasi,Perhotelan,237
Fakultas Vokasi,Perbankan,237
Fakultas Vokasi,Ilmu Perpustakaan,237
Fakultas Vokasi,Sastra Inggris,237
Fakultas Vokasi,Manajemen,237
Fakultas Vokasi,Instrumentasi,237
Fakultas Vokasi,Perpajakan,237
Fakultas Vokasi,Analis Kesehatan,237
Fakultas Vokasi,Manajemen Pemasaran,237
Fakultas Vokasi,Manajemen Perhotelan,237
Fakultas Seni Pertunjukan,Seni Tari,238
Fakultas Seni Pertunjukan,Seni Musik,238
Fakultas Seni Pertunjukan,Seni Rupa Murni,238
Fakultas Seni Rupa dan Desain,Kriya Seni,238
Fakultas Seni Rupa dan Desain,Desain Komunikasi Visual,238
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Pancasila dan Kewarganegaraan,239
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Ekonomi,239
Fakultas Sastra,Sastra Indonesia,239
Fakultas Sastra,Sastra Inggris,239
Fakultas Teknik,Teknik Elektro,239
Fakultas Teknik,Teknik Kimia,239
Fakultas Teknik,Teknik Industri,239
Fakultas Teknik,Teknik Mesin,239
Fakultas Teknik,Teknik Informatika,239
Fakultas Ekonomi dan Bisnis,Akuntansi,239
Fakultas Ekonomi dan Bisnis,Akuntansi Perpajakan,239
Fakultas Ekonomi dan Bisnis,Sekretari,239
Fakultas Ekonomi dan Bisnis,Manajemen,239
Fakultas Matematika dan IPA,Matematika,239
Fakultas Hukum,Ilmu Hukum,239
Usaha Perjalanan Wisata,Usaha Perjalanan Wisata,240
Perhotelan,Perhotelan,240
Perhotelan,Layanan Hotel Terapung,240
Perhotelan,Seni Kuliner,240
Perhotelan,Pengelolaan Perhotelan,240
Fakultas Ekonomi dan Bisnis,Manajemen,241
Fakultas Ekonomi dan Bisnis,Akuntansi,241
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,241
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,241
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,241
Fakultas Kesehatan,Gizi,241
Fakultas Kesehatan,Ilmu Keperawatan,241
Fakultas Kesehatan,Kesehatan Masyarakat,241
Fakultas Kesehatan,Kebidanan,241
Fakultas Komputer,Teknik Informatika,241
Fakultas Komputer,Sistem Informasi,241
Fakultas Perikanan dan Ilmu Kelautan,Akuakultur,242
Fakultas Perikanan dan Ilmu Kelautan,Manajamen Sumber Daya Perairan,242
Fakultas Perikanan dan Ilmu Kelautan,Perikanan Tangkap,242
Fakultas Perikanan dan Ilmu Kelautan,Ilmu Kelautan,242
Fakultas Perikanan dan Ilmu Kelautan,Oseanografi,242
Fakultas Perikanan dan Ilmu Kelautan,Teknologi Hasil Perikanan,242
Fakultas Hukum,Hukum,242
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Publik,242
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Bisnis,242
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,242
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,242
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,242
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,242
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Sosial,242
Fakultas Sains dan Matematika,Matematika,242
Fakultas Sains dan Matematika,Biologi,242
Fakultas Sains dan Matematika,Kimia,242
Fakultas Sains dan Matematika,Fisika,242
Fakultas Sains dan Matematika,Statistika,242
Fakultas Sains dan Matematika,Informatika,242
Fakultas Sains dan Matematika,Bioteknologi,242
Fakultas Ekonomika dan Bisnis,Manajemen,242
Fakultas Ekonomika dan Bisnis,Ekonomi,242
Fakultas Ekonomika dan Bisnis,Akuntansi,242
Fakultas Ekonomika dan Bisnis,Ekonomi Islam,242
Fakultas Peternakan dan Pertanian,Agribisnis,242
Fakultas Peternakan dan Pertanian,Agroekoteknologi,242
Fakultas Peternakan dan Pertanian,Peternakan,242
Fakultas Peternakan dan Pertanian,Teknologi Pangan,242
Fakultas Teknik,Teknik Sipil,242
Fakultas Teknik,Arsitektur,242
Fakultas Teknik,Teknik Mesin,242
Fakultas Teknik,Teknik Kimia,242
Fakultas Teknik,Teknik Elektro,242
Fakultas Teknik,Perencanaan Wilayah dan Kota,242
Fakultas Teknik,Teknik Industri,242
Fakultas Teknik,Teknik Lingkungan,242
Fakultas Teknik,Teknik Perkapalan,242
Fakultas Teknik,Teknik Geologi,242
Fakultas Teknik,Teknik Geodesi,242
Fakultas Teknik,Teknik Komputer,242
Fakultas Psikologi,Psikologi,242
Fakultas Kedokteran,Kedokteran,242
Fakultas Kedokteran,Farmasi,242
Fakultas Kedokteran,Kedokteran Gigi,242
Fakultas Kedokteran,Keperawatan,242
Fakultas Kedokteran,Ners,242
Fakultas Kedokteran,Gizi,242
Fakultas Kedokteran,Ilmu Biomedik,242
Fakultas Kedokteran,Dokter,242
Sekolah Vokasi,Teknik Infrastruktur Sipil dan Arsitektur,242
Sekolah Vokasi,Perencanaan Tata Ruang dan Pertanahan,242
Sekolah Vokasi,Akuntansi Perpajakan,242
Sekolah Vokasi,Manajemen dan Administrasi Logistik,242
Sekolah Vokasi,Teknologi Rekayasa Kimia Industri,242
Sekolah Vokasi,Rekayasa Perancangan Mekanik,242
Sekolah Vokasi,Rekayasa Otomasi,242
Sekolah Vokasi,Teknologi Rekayasa Konstruksi Perkapalan,242
Sekolah Vokasi,Teknik Listrik Industri,242
Sekolah Vokasi,Bahasa Asing Terapan,242
Sekolah Vokasi,Informasi dan Humas,242
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,242
Fakultas Kesehatan Masyarakat,Kesehatan Lingkungan,242
Fakultas Kesehatan Masyarakat,Promosi Kesehatan,242
Fakultas Kesehatan Masyarakat,Keselamatan dan Kesehatan Kerja,242
Sekolah Pascasarjana,Ilmu Lingkungan,242
Sekolah Pascasarjana,Sistem Informasi,242
Sekolah Pascasarjana,Epidemiologi,242
Sekolah Pascasarjana,Energi,242
Fakultas Ilmu Budaya,Sastra Inggris,242
Fakultas Ilmu Budaya,Sastra Indonesia,242
Fakultas Ilmu Budaya,Sejarah,242
Fakultas Ilmu Budaya,Ilmu Perpustakaan,242
Fakultas Ilmu Budaya,Bahasa dan Kebudayaan Jepang,242
Fakultas Ilmu Budaya,Antropologi Sosial,242
Fakultas Ilmu Budaya,Ilmu Susastra,242
Fakultas Ilmu Budaya,Ilmu Linguistik,242
Fakultas Ilmu Budaya,Ilmu Sejarah,242
Fakultas Pendidikan Olahraga dan Kesehatan,Ilmu Keperawatan,243
Fakultas Pendidikan Olahraga dan Kesehatan,Pendidikan Olahraga,243
Fakultas Pendidikan Olahraga dan Kesehatan,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",243
Fakultas Pendidikan Olahraga dan Kesehatan,Gizi,243
Fakultas Pendidikan Olahraga dan Kesehatan,Pendidikan Guru Sekolah Dasar,243
Fakultas Ilmu Pendidikan,Keguruan & Pendidikan,243
Fakultas Ilmu Pendidikan,Psikologi,243
Fakultas Ilmu Pendidikan,Ilmu Perpustakaan,243
Fakultas Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,243
Fakultas Ilmu Pendidikan,Teknologi Pendidikan,243
Fakultas Ilmu Pendidikan,Administrasi Pendidikan,243
Fakultas Ilmu Pendidikan,Pendidikan Anak Usia Dini (PAUD),243
Fakultas Ilmu Pendidikan,Bimbingan dan Konseling,243
Fakultas Pendidikan Bahasa dan Sastra,Pendidikan Bahasa Indonesia,243
Fakultas Pendidikan Bahasa dan Sastra,Pendidikan Bahasa Inggris,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra & Bahasa Asing,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra & Bahasa Daerah,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra Arab,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra Indonesia,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra Inggris,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra Jepang,243
Fakultas Pendidikan Bahasa dan Sastra,Sastra Korea,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Elektro,243
Fakultas Pendidikan Teknologi dan Kejuruan,Arsitektur,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Mesin,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Sipil,243
Fakultas Pendidikan Teknologi dan Kejuruan,Keguruan & Pendidikan,243
Fakultas Pendidikan Teknologi dan Kejuruan,Rias dan Busana,243
Fakultas Pendidikan Teknologi dan Kejuruan,Kesejahteraan Sosial,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Pertanian,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknologi Pendidikan,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Otomotif,243
Fakultas Pendidikan Teknologi dan Kejuruan,Teknik Robotika,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Pendidikan Matematika,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Biologi,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Fisika,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Kimia,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Ilmu Komputer,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Keguruan & Pendidikan,243
Fakultas Pendidikan Matematika dan Ilmu Pengetahuan Alam,Pendidikan Biologi,243
Fakultas Pendidikan Ekonomi dan Bisnis,Ilmu Ekonomi,243
Fakultas Pendidikan Ekonomi dan Bisnis,Manajemen,243
Fakultas Pendidikan Ekonomi dan Bisnis,Bisnis,243
Fakultas Pendidikan Ekonomi dan Bisnis,Akuntansi,243
Fakultas Pendidikan Ekonomi dan Bisnis,Keguruan & Pendidikan,243
Fakultas Pendidikan Ekonomi dan Bisnis,Ekonomi Syariah,243
Fakultas Pendidikan Ekonomi dan Bisnis,Manajemen Perkantoran,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Keguruan & Pendidikan,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Sejarah,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Geografi,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Pariwisata,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Ilmu Agama Islam,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Ilmu Komunikasi,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Sosiologi,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Perhotelan,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Manajemen,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Manajemen Pemasaran,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Pendidikan Geografi,243
Fakultas Pendidikan Ilmu Pengetahuan Sosial,Pendidikan Sejarah,243
Fakultas Pendidikan Seni dan Desain,Seni Rupa,243
Fakultas Pendidikan Seni dan Desain,Tari,243
Fakultas Pendidikan Seni dan Desain,Musik,243
Fakultas Pendidikan Seni dan Desain,Keguruan & Pendidikan,243
Fakultas Pendidikan Seni dan Desain,Desain Komunikasi Visual (DKV),243
Fakultas Pendidikan Seni dan Desain,Film dan Televisi,243
Program Pascasarjana,Akuntansi,243
Program Pascasarjana,Manajemen,243
Program Pascasarjana,Pendidikan Olahraga,243
Program Pascasarjana,Keguruan & Pendidikan,243
Program Pascasarjana,Pendidikan Bahasa Indonesia,243
Program Pascasarjana,Teknologi Pendidikan,243
Program Pascasarjana,Pendidikan Anak Usia Dini (PAUD),243
Program Pascasarjana,Administrasi Pendidikan,243
Program Pascasarjana,Geografi,243
Program Pascasarjana,Sejarah,243
Program Pascasarjana,Sastra & Bahasa Asing,243
Program Pascasarjana,Sastra & Bahasa Daerah,243
Program Pascasarjana,Sastra Jepang,243
Program Pascasarjana,Desain,243
Program Pascasarjana,Psikologi,243
Program Pascasarjana,Pendidikan Guru Sekolah Dasar,243
Program Pascasarjana,Pariwisata,243
Program Pascasarjana,Ilmu Ekonomi,243
Program Pascasarjana,Pendidikan Geografi,243
Program Pascasarjana,Pendidikan Sejarah,243
Program Pascasarjana,Manajemen Perkantoran,243
Pendidikan Vokasi,Teknologi Informasi,244
Pendidikan Vokasi,Teknologi Otomotif,244
Pendidikan Vokasi,Agroindustri,244
Pendidikan Vokasi,Akuntansi,244
Pendidikan Vokasi,Teknologi Rekayasa Komputer Jaringan,244
Pendidikan Vokasi,Teknologi Rekayasa Konstruksi Jalan dan Jembatan,244
Pendidikan Vokasi,Teknologi Pakan Ternak,244
Pendidikan Vokasi,Akuntansi Perpajakan,244
Pendidikan Vokasi,Teknologi Rekayasa Pemeliharaan Alat Berat,244
Agroindustri,Agroindustri,245
Agroindustri,Teknologi Produksi Tanaman Pangan,245
Manajemen Informatika,Sistem Informasi,245
Teknik Perawatan dan Perbaikan Mesin,Pemeliharaan Mesin,245
Kesehatan,Keperawatan,245
Fakultas Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,246
Fakultas Ilmu Pendidikan,Keguruan & Pendidikan,246
Fakultas Ilmu Pendidikan,Bimbingan dan Konseling,246
