faculty,prodi,institution_code
FAKULTAS PERTANIAN,BUDIDAYA PERAIRAN,quipper-390
FAKULTAS PERTANIAN,KELAUTAN,quipper-390
FAKULTAS TEKNOLOGI PANGAN DAN AGROINDUSTRI,ILMU DAN TEKNOLOGI PANGAN,quipper-390
FAKULTAS TEKNOLOGI PANGAN DAN AGROINDUSTRI,TEKNIK PERTANIAN,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SOSIOLOGI,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,quipper-390
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN ANAK USIA DINI,quipper-390
FAKULTAS PETERNAKAN,PETERNAKAN,quipper-390
FAKULTAS HUKUM,ILMU HUKUM,quipper-390
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-390
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-390
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-390
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-390
FAKULTAS TEKNIK,ARSITEKTUR,quipper-390
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-390
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-390
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,SOSIOLOGI,quipper-390
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-390
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-390
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-390
FAKULTAS EKONOMI DAN BISNIS,PARIWISATA,quipper-390
FAKULTAS EKONOMI DAN BISNIS,PERPAJAKAN,quipper-390
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MATEMATIKA,quipper-390
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FISIKA,quipper-390
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KIMIA,quipper-390
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,BIOLOGI,quipper-390
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,TEKNIK LINGKUNGAN,quipper-390
PROGRAM PASCASARJANA,ADMINISTRASI PENDIDIKAN,quipper-390
PROGRAM PASCASARJANA,KEGURUAN & PENDIDIKAN,quipper-390
KEPERAWATAN,ILMU KEPERAWATAN,quipper-391
KEBIDANAN,KEBIDANAN,quipper-391
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,ILMU AGAMA ISLAM,quipper-392
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN BAHASA INGGRIS,quipper-392
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN ANAK USIA DINI,quipper-392
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-392
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,SASTRA ARAB,quipper-392
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,MANAJEMEN PENDIDIKAN,quipper-392
FAKULTAS ILMU SOSIAL DAN POLITIK,SOSIOLOGI,quipper-392
FAKULTAS ILMU SOSIAL DAN POLITIK,ILMU POLITIK,quipper-392
FAKULTAS PSIKOLOGI DAN KESEHATAN,GIZI,quipper-392
FAKULTAS PSIKOLOGI DAN KESEHATAN,PSIKOLOGI,quipper-392
FAKULTAS SYARIAH DAN HUKUM,ILMU HUKUM,quipper-392
FAKULTAS SYARIAH DAN HUKUM,ILMU POLITIK,quipper-392
FAKULTAS USLUHUDIN DAN HUMANIORA,FILSAFAT,quipper-392
FAKULTAS USLUHUDIN DAN HUMANIORA,ILMU AGAMA ISLAM,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,MATEMATIKA,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,FISIKA,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,KIMIA,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,BIOLOGI,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,PENDIDIKAN MATEMATIKA,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,KEGURUAN & PENDIDIKAN,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK INFORMATIKA,quipper-392
FAKULTAS SAINS DAN TEKNOLOGI,TEKNOLOGI INFORMASI,quipper-392
FAKULTAS DAKWAH DAN KOMUNIKASI,MANAJEMEN,quipper-392
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-392
FAKULTAS DAKWAH DAN KOMUNIKASI,BIMBINGAN DAN KONSELING,quipper-392
FAKULTAS EKONOMI DAN BISNIS ISLAM,AKUNTANSI,quipper-392
FAKULTAS EKONOMI DAN BISNIS ISLAM,MANAJEMEN,quipper-392
FAKULTAS EKONOMI DAN BISNIS ISLAM,EKONOMI SYARIAH,quipper-392
FAKULTAS EKONOMI DAN BISNIS ISLAM,PERBANKAN SYARIAH,quipper-392
EKONOMI DAN BISNIS,MANAJEMEN,quipper-393
EKONOMI DAN BISNIS,AKUNTANSI,quipper-393
FAKULTAS ILMU KOMPUTER,ILMU KOMPUTER,quipper-394
FAKULTAS AGAMA ISLAM,ILMU AGAMA ISLAM,quipper-394
FAKULTAS EKONOMI DAN BISNIS,PERPAJAKAN,quipper-394
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-394
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-394
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-394
FAKULTAS HUKUM,ILMU HUKUM,quipper-394
FAKULTAS FILSAFAT,FILSAFAT,quipper-394
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-394
FAKULTAS PERTANIAN,PETERNAKAN,quipper-394
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-394
FAKULTAS TEKNIK,ARSITEKTUR,quipper-394
KEPERAWATAN,ILMU KEPERAWATAN,quipper-395
KEPERAWATAN,KESEHATAN MASYARAKAT,quipper-395
ILMU HUKUM,ILMU HUKUM,quipper-396
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-397
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-397
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-397
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-397
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-397
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-397
FAKULTAS ILMU KESEHATAN,FARMASI,quipper-397
FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-397
FAKULTAS ILMU KESEHATAN,GIZI,quipper-397
FAKULTAS ILMU KESEHATAN,ILMU ADMINISTRASI,quipper-397
FAKULTAS AGAMA ISLAM,PERBANKAN,quipper-397
FAKULTAS AGAMA ISLAM,ILMU AGAMA ISLAM,quipper-397
FAKULTAS AGAMA ISLAM,KEGURUAN & PENDIDIKAN,quipper-397
FAKULTAS AGAMA ISLAM,ILMU EKONOMI,quipper-397
FAKULTAS TEKNIK,BIOLOGI,quipper-398
FAKULTAS TEKNIK,FISIKA,quipper-398
FAKULTAS TEKNIK,KIMIA,quipper-398
FAKULTAS TEKNIK,MATEMATIKA,quipper-398
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-398
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-398
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-398
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-398
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-398
FAKULTAS PERTANIAN,BUDIDAYA PERAIRAN,quipper-398
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-398
FAKULTAS HUKUM,ILMU HUKUM,quipper-398
FAKULTAS EKONOMI,MANAJEMEN,quipper-398
FAKULTAS EKONOMI,AKUNTANSI,quipper-398
FAKULTAS EKONOMI,EKONOMI PEMBANGUNAN,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,GEOGRAFI,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,SEJARAH,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN OLAHRAGA,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,BIOLOGI,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,KIMIA,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,FISIKA,quipper-398
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN GEOGRAFI,quipper-398
KOMUNIKASI,ILMU KOMUNIKASI,quipper-399
KOMUNIKASI,PUBLIC RELATIONS,quipper-399
KOMUNIKASI,BROADCASTING,quipper-399
FAKULTAS TEOLOGI,TEOLOGI,quipper-400
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK MESIN,quipper-400
FAKULTAS SAINS DAN TEKNOLOGI,MATEMATIKA,quipper-400
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK ELEKTRO,quipper-400
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK INFORMATIKA,quipper-400
FAKULTAS EKONOMI,MANAJEMEN,quipper-400
FAKULTAS EKONOMI,ILMU EKONOMI,quipper-400
FAKULTAS EKONOMI,AKUNTANSI,quipper-400
FAKULTAS SASTRA,SEJARAH,quipper-400
FAKULTAS SASTRA,SASTRA INDONESIA,quipper-400
FAKULTAS SASTRA,SASTRA INGGRIS,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,AKUNTANSI,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-400
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-400
FAKULTAS FARMASI,FARMASI,quipper-400
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-400
PASCASARJANA,SASTRA INGGRIS,quipper-400
PASCASARJANA,LAINNYA,quipper-400
KEPERAWATAN,ILMU KEPERAWATAN,quipper-401
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-402
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-402
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-402
FAKULTAS TEKNIK,ARSITEKTUR,quipper-402
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-402
ILMU EKONOMI,MANAJEMEN,quipper-402
ILMU EKONOMI,AKUNTANSI,quipper-402
FAKULTAS KOMUNIKASI,ILMU KOMUNIKASI,quipper-402
FAKULTAS KOMUNIKASI,DESAIN,quipper-402
FAKULTAS KOMUNIKASI,FILM DAN TELEVISI,quipper-402
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-402
AKADEMI AKUNTANSI,AKUNTANSI,quipper-402
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-402
TEKNOLOGI,TEKNIK INFORMATIKA,quipper-403
TEKNOLOGI,TEKNIK LINGKUNGAN,quipper-403
TEKNOLOGI,TEKNIK SIPIL,quipper-403
ILMU KESEHATAN,KEBIDANAN,quipper-404
ILMU KESEHATAN,FARMASI,quipper-404
ILMU KESEHATAN,KESEHATAN MASYARAKAT,quipper-404
TEKNOLOGI PENGOLAHAN KULIT,TEKNIK INDUSTRI,quipper-405
TEKNOLOGI PENGOLAHAN KULIT,LAINNYA,quipper-405
FAKULTAS USHULUDDIN,ILMU AGAMA ISLAM,quipper-406
FAKULTAS DAKWAH DAN KOMUNIKASI,KESEJAHTERAAN SOSIAL,quipper-406
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU AGAMA ISLAM,quipper-406
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-406
FAKULTAS SYARIAH DAN EKONOMI ISLAM,MANAJEMEN,quipper-406
FAKULTAS SYARIAH DAN EKONOMI ISLAM,ILMU AGAMA ISLAM,quipper-406
FAKULTAS SYARIAH DAN EKONOMI ISLAM,ILMU EKONOMI,quipper-406
FAKULTAS TARBIYAH,PENDIDIKAN GURU SEKOLAH DASAR,quipper-406
FAKULTAS TARBIYAH,ILMU AGAMA ISLAM,quipper-406
FAKULTAS TARBIYAH,KEGURUAN & PENDIDIKAN,quipper-406
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-408
FAKULTAS HUKUM,ILMU HUKUM,quipper-408
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-408
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-408
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-408
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-408
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-408
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-408
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-408
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-408
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-409
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-409
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-409
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-409
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-409
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-409
FAKULTAS ILMU KESEHATAN,FARMASI,quipper-409
FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-409
FAKULTAS ILMU KESEHATAN,GIZI,quipper-409
FAKULTAS ILMU KESEHATAN,ILMU ADMINISTRASI,quipper-409
FAKULTAS AGAMA ISLAM,PERBANKAN,quipper-409
FAKULTAS AGAMA ISLAM,ILMU AGAMA ISLAM,quipper-409
FAKULTAS AGAMA ISLAM,KEGURUAN & PENDIDIKAN,quipper-409
FAKULTAS AGAMA ISLAM,ILMU EKONOMI,quipper-409
FAKULTAS TEKNIK,BIOLOGI,quipper-410
FAKULTAS TEKNIK,FISIKA,quipper-410
FAKULTAS TEKNIK,KIMIA,quipper-410
FAKULTAS TEKNIK,MATEMATIKA,quipper-410
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-410
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-410
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-410
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-410
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-410
FAKULTAS PERTANIAN,BUDIDAYA PERAIRAN,quipper-410
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-410
FAKULTAS HUKUM,ILMU HUKUM,quipper-410
FAKULTAS EKONOMI,MANAJEMEN,quipper-410
FAKULTAS EKONOMI,AKUNTANSI,quipper-410
FAKULTAS EKONOMI,EKONOMI PEMBANGUNAN,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,GEOGRAFI,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,SEJARAH,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN OLAHRAGA,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,BIOLOGI,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,KIMIA,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,FISIKA,quipper-410
FAKULTAS KEGURUAN & ILMU PENDIDIKAN,PENDIDIKAN GEOGRAFI,quipper-410
KOMUNIKASI,ILMU KOMUNIKASI,quipper-411
KOMUNIKASI,PUBLIC RELATIONS,quipper-411
KOMUNIKASI,BROADCASTING,quipper-411
FAKULTAS TEOLOGI,TEOLOGI,quipper-412
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK MESIN,quipper-412
FAKULTAS SAINS DAN TEKNOLOGI,MATEMATIKA,quipper-412
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK ELEKTRO,quipper-412
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK INFORMATIKA,quipper-412
FAKULTAS EKONOMI,MANAJEMEN,quipper-412
FAKULTAS EKONOMI,ILMU EKONOMI,quipper-412
FAKULTAS EKONOMI,AKUNTANSI,quipper-412
FAKULTAS SASTRA,SEJARAH,quipper-412
FAKULTAS SASTRA,SASTRA INDONESIA,quipper-412
FAKULTAS SASTRA,SASTRA INGGRIS,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,AKUNTANSI,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-412
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-412
FAKULTAS FARMASI,FARMASI,quipper-412
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-412
PASCASARJANA,SASTRA INGGRIS,quipper-412
PASCASARJANA,LAINNYA,quipper-412
KEPERAWATAN,ILMU KEPERAWATAN,quipper-413
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-414
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-414
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-414
FAKULTAS TEKNIK,ARSITEKTUR,quipper-414
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-414
ILMU EKONOMI,MANAJEMEN,quipper-414
ILMU EKONOMI,AKUNTANSI,quipper-414
FAKULTAS KOMUNIKASI,ILMU KOMUNIKASI,quipper-414
FAKULTAS KOMUNIKASI,DESAIN,quipper-414
FAKULTAS KOMUNIKASI,FILM DAN TELEVISI,quipper-414
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-414
AKADEMI AKUNTANSI,AKUNTANSI,quipper-414
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-414
TEKNOLOGI,TEKNIK INFORMATIKA,quipper-415
TEKNOLOGI,TEKNIK LINGKUNGAN,quipper-415
TEKNOLOGI,TEKNIK SIPIL,quipper-415
ILMU KESEHATAN,KEBIDANAN,quipper-416
ILMU KESEHATAN,FARMASI,quipper-416
ILMU KESEHATAN,KESEHATAN MASYARAKAT,quipper-416
TEKNOLOGI PENGOLAHAN KULIT,TEKNIK INDUSTRI,quipper-417
TEKNOLOGI PENGOLAHAN KULIT,LAINNYA,quipper-417
FAKULTAS USHULUDDIN,ILMU AGAMA ISLAM,quipper-418
FAKULTAS DAKWAH DAN KOMUNIKASI,KESEJAHTERAAN SOSIAL,quipper-418
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU AGAMA ISLAM,quipper-418
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-418
FAKULTAS SYARIAH DAN EKONOMI ISLAM,MANAJEMEN,quipper-418
FAKULTAS SYARIAH DAN EKONOMI ISLAM,ILMU AGAMA ISLAM,quipper-418
FAKULTAS SYARIAH DAN EKONOMI ISLAM,ILMU EKONOMI,quipper-418
FAKULTAS TARBIYAH,PENDIDIKAN GURU SEKOLAH DASAR,quipper-418
FAKULTAS TARBIYAH,ILMU AGAMA ISLAM,quipper-418
FAKULTAS TARBIYAH,KEGURUAN & PENDIDIKAN,quipper-418
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-420
FAKULTAS HUKUM,ILMU HUKUM,quipper-420
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-420
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-420
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-420
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-420
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-420
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-420
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-420
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-420
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-420
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-420
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-420
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-420
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-420
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-421
FAKULTAS TEKNIK,ARSITEKTUR,quipper-421
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN OLAHRAGA,quipper-421
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-421
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-421
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-421
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-421
FAKULTAS EKONOMI,AKUNTANSI,quipper-421
FAKULTAS EKONOMI,MANAJEMEN,quipper-421
METEOROLOGI KLIMATOLOGI DAN GEOFISIKA,TEKNIK GEOLOGI,quipper-422
METEOROLOGI KLIMATOLOGI DAN GEOFISIKA,TEKNIK GEODESI,quipper-422
METEOROLOGI KLIMATOLOGI DAN GEOFISIKA,GEOFISIKA,quipper-422
FAKULTAS PETERNAKAN DAN PERIKANAN,PETERNAKAN,quipper-423
FAKULTAS PETERNAKAN DAN PERIKANAN,PERIKANAN,quipper-423
FAKULTAS HUKUM,ILMU HUKUM,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIMBINGAN DAN KONSELING,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN ANAK USIA DINI,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,GEOGRAFI,quipper-423
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GEOGRAFI,quipper-423
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-423
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-423
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-423
FAKULTAS TEKNIK,ARSITEKTUR,quipper-423
FAKULTAS TEKNIK,PERENCANAAN WILAYAH DAN KOTA,quipper-423
FAKULTAS TEKNIK,GEOFISIKA,quipper-423
FAKULTAS TEKNIK,TEKNIK GEOLOGI,quipper-423
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-423
FAKULTAS TEKNIK,KONSTRUKSI,quipper-423
