institution_code,institution_name,body_type,link,student_amount,lecturer_amount,contact,description,unknown_field,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
quipper-427,AKADEMI KEBIDANAN YAYASAN RUMAH SAKIT JAKARTA,SWASTA,https://campus.quipper.com/directory/akademi-kebidanan-yayasan-rumah-sakit-jakarta,59.0,8.0,"{""website"": ""www.akbidyrsj.ac.id"", ""email"": ""akbidyrsj@yahoo.com"", ""phone"": ""021-5740446""}","Pada tahun 1964, Sekolah Pembantu Perawat yang merupakan cikal bakal pendidikan kesehatan di Yayasan Rumah Sakit Jakarta berubah menjadi Sekolah Bidan Tjut Nyak Dien dan aktif hingga 1977. Namun, sekolah kebidanan sempat vakum dan dihidupkan kembali dengan nama Akademi Kebidanan Yayasan Rumah Sakit Jakarta atau disebut juga Akbid Tjut Nyak Dien pada 17 September 2007. Jika Quipperian tertarik meniti karier sebagai bidan, bisa mendaftar ke Akbid Yayasan Rumah Sakit Jakarta.",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-428,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN PGRI SUMATERA BARAT,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-keguruan-dan-ilmu-pendidikan-pgri-sumatera-barat,9850.0,269.0,"{""website"": ""http://www.stkip-pgri-sumbar.ac.id"", ""email"": ""stkip_pgripadang@yahoo.co.id; admin@stkip-pgri-sumbar.ac.id; stkip_pgripadang@yahoo.com"", ""phone"": ""0751-7053731; 0751-7053826""}","Sekolah Tinggi Keguruan dan Ilmu Pendidikan  PGRI Sumbar berdiri pada tahun 1984 di bawah naungan Yayasan Pembina Lembaga Pendidikan  PGRI Sumbar. Di wilayah Sumbar, STKIP PGRI menempati peringkat ketiga lho Quipperian, setelah UNAND dan UNP di peringkat 1 dan 2. Adapun di tingkat nasional, STKIP PGRI Sumbar berada di tingkat ke 93 dari 1447 perguruan tinggi. Hebat ya!",{},2600000.0,2500000.0,2700000.0,5200000.0,5000000.0,5400000.0
quipper-429,AKADEMI TELEVISI INDONESIA,SWASTA,https://campus.quipper.com/directory/akademi-televisi-indonesia-atvi,600.0,30.0,"{""website"": ""www.atvi.ac.id"", ""email"": ""pmb@atvi.ac.id"", ""phone"": ""021-5697 6833""}","Berkarier di bidang media elektronik dan digital memiliki prospek yang sangat menjanjikan lho! Ingin menjadi seorang professional di bidang pembuatan konten media digital, produksi siaran TV, video journalism, disinilah tempat yang tepat untuk mengawali karir kamu! Tentu semakin banyak media massa maupun media digital yang membutuhkan tenaga profesional. Nah, bagi kamu yang tertarik, Akademi Televisi Indonesia  memberi alternatif yang tepat untuk kamu pilih sebagai tempat studi.",{},14450000.0,14450000.0,14450000.0,28900000.0,28900000.0,28900000.0
quipper-430,UNIVERSITAS MUHAMMADIYAH BUTON,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-buton,5548.0,112.0,"{""website"": ""www.umbuton.ac.id"", ""email"": ""unismuhbuton@yahoo.com"", ""phone"": ""0402-2827038""}","Quipperian, Universitas Muhammadiyah Buton merupakan salah satu perguruan tinggi di bawah jaringan organisasi Islam Muhammadiyah. Tidak hanya di Buton, kampus Muhammadiyah sudah banyak tersebar di seluruh Indonesia. Kampus ini baru berdiri di tahun 2001 dan menambah jumlah perguruan tinggi di Buton, Sulawesi Tenggara. Harapannya, dengan keberadaan perguruan tinggi ini dapat turut serta meningkatkan kualitas sumber daya manusia yang ada di Buton.",{},1100000.0,1100000.0,1100000.0,2200000.0,2200000.0,2200000.0
quipper-433,PRADITA INSTITUTE,SWASTA,https://campus.quipper.com/directory/pradita-institute,-1.0,-1.0,"{""website"": ""www.pradita.ac.id"", ""email"": ""info@pradita.ac.id"", ""phone"": ""021-29673618""}","Pradita Institute didirikan oleh jaringan korporasi berbagai industri yang diprakarsai oleh Summarecon dan mitra bisnis korporasinya, Quipperian. Dengan latar belakang berbagai korporasi bisnis yang solid, Pradita Institute merancang konsep pendidikan yang menggabungkan filosofi akademik yang teoritis dan sistematis dengan pendekatan dunia korporasi yang praktis dan pragmatis. Konsep pendidikan yang unik ini didukung oleh komposisi tenaga pengajar yang mumpuni dengan mengombinasikan para akademisi professional dan praktisi aktif, sehingga para mahasiswanya akan dibimbing langsung oleh para pelaku di industri yang relevan. Yuk kita simak info kampusnya, Quipperian!",{},10000000.0,10000000.0,10000000.0,20000000.0,20000000.0,20000000.0
quipper-434,UNIVERSITAS PASUNDAN,SWASTA,https://campus.quipper.com/directory/universitas-pasundan,16681.0,520.0,"{""website"": ""www.unpas.ac.id"", ""email"": ""pmb@unpas.ac.id"", ""phone"": ""022-4205945, 022-426222""}","Pengkuh Agamana, Luhung Elmuna, Jembar Budayana. Begitulah slogan Universitas Pasundan  yang bertujuan melahirkan generasi berkualitas dalam aspek agama, ilmu dan budaya. Kampus yang berdiri sejak 14 November 1960 meraih akreditasi ""A""  dari BAN-PT dan menempati rangking ke-8 sebagai perguruan tinggi swasta terbaik se indonesia versi 4lcu",{},4350000.0,4350000.0,4350000.0,8700000.0,8700000.0,8700000.0
quipper-436,UNIVERSITAS AMIKOM YOGYAKARTA,SWASTA,https://campus.quipper.com/directory/universitas-amikom-yogyakarta,889.0,304.0,"{""website"": ""www.amikom.ac.id"", ""email"": ""amikom@amikom.ac.id"", ""phone"": ""0274-884201""}","Quipperian tertarik mempelajari sistem informatika dan komputer di kota pelajar, Yogyakarta? Tak salah bila kamu memilih Universitas AMIKOM Yogyakarta yang menyandang moto “Tempat Kuliah Orang Berdasi” ini. Universitas yang dulunya bernama STMIK AMIKOM Yogyakarta ini menyediakan beberapa jenjang pendidikan dari diploma hingga magister yang bertumpu pada bidang komputer dan kewirausahaan. Kampus yang berdiri pada 29 Desember 1992 ini pernah menyandang gelar Top 100 Universities di Asia Tenggara versi Webometrics pada 2014.",{},3360000.0,3360000.0,3360000.0,6720000.0,6720000.0,6720000.0
quipper-437,SEKOLAH TINGGI TEKNOLOGI KEDIRGANTARAAN YOGYAKARTA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-teknologi-kedirgantaraan-yogyakarta,1375.0,59.0,"{""website"": ""www.sttkd.ac.id"", ""email"": ""sttkdyogyakarta@yahoo.com"", ""phone"": ""0274-418248 atau 4396163""}","Ingin ahli di bidang penerbangan? Quipperian tak ada salahnya memilih Sekolah Tinggi Teknologi Kedirgantaraan  Yogyakarta. STTKD didirikan oleh Marsda TNI  Udin Kurniadi, mantan Gubernur Akademi Angkatan Udara, pada April 1995 dan di bawah naungan Yayasan Citra Dirgantara. Sekolah yang berdiri di lahan seluas 10.220 meter persegi ini telah terakreditasi B oleh Badan Akreditasi Nasional Perguruan Tinggi.",{},7000000.0,7000000.0,7000000.0,14000000.0,14000000.0,14000000.0
quipper-438,SEKOLAH TINGGI BAHASA ASING LIA YOGYAKARTA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-bahasa-asing-lia-yogyakarta,348.0,15.0,"{""website"": ""www.stbalia-yk.ac.id"", ""email"": ""info@stbalia-yk.ac.id"", ""phone"": ""0274-884800, 889009""}","Sekolah Tinggi Bahasa Asing LIA Yogyakarta berdiri pada 28 September 2000 di bawah naungan Yayasan Lembaga Indonesia Amerika. Yayasan ini berawal dari pendirian Lembaga Indonesia Amerika pada 7 September 1959, yang sempat berubah menjadi Perhimpunan Persahabatan Indonesia Amerika. Lalu, Yayasan LIA resmi berpisah dengan PPIA pada 1986 dan fokus menyelenggarakan pendidikan. STBA LIA Yogyakarta membuka dua program studi yaitu program Diploma Bahasa Inggris dan program sarjana Sastra Inggris.",{},1600000.0,1600000.0,1600000.0,3200000.0,3200000.0,3200000.0
quipper-440,AKADEMI KEUANGAN DAN PERBANKAN BOROBUDUR,SWASTA,https://campus.quipper.com/directory/akademi-keuangan-dan-perbankan-borobudur,40.0,5.0,"{""website"": ""www.borobudur.ac.id"", ""email"": ""akp@universitasborobudur.ac.id"", ""phone"": ""021-8613877""}",Akademi Keuangan dan Perbankan Borobudur  merupakan salah satu unit pendidikan tinggi unggulan di bawah Yayasan Pendidikan Borobudur . Akademi yang berdiri tahun 1972 ini merupakan satu dari tiga akademi pertama yang dimiliki yayasan tersebut. Akademi Keuangan dan Perbankan Borobudur bertujuan untuk mencetak generasi profesional dan terampil di bidang pengelolaan keuangan dan perbankan.,{},3500000.0,3500000.0,3500000.0,7000000.0,7000000.0,7000000.0
quipper-442,STKIP SEBELAS APRIL,SWASTA,https://campus.quipper.com/directory/stkip-sebelas-april,3070.0,105.0,"{""website"": ""www.pmb.stkip11april.ac.id\n www.stkip11april.ac.id"", ""email"": ""stkip11_april@yahoo.co.id"", ""phone"": ""0261-202911""}","Apakah Quipperian ingin berkarir di bidang pendidikan? Jika iya, Sekolah Tinggi Keguruan dan Ilmu Pendidikan  Sebelas April dapat menjadi kampus impianmu. Di sini, kamu dapat mendalami ilmu pendidikan dari berbagai konsentrasi dengan biaya kuliah terjangkau. Ada enam program studi yang bisa dipilih sesuai minat dan tujuan Quipperian. Kamu pun akan disiapkan menjadi lulusan unggul yang siap terjun ke dunia pendidikan. Yuk, simak profil lengkapnya!",{},1600000.0,1600000.0,1600000.0,3200000.0,3200000.0,3200000.0
quipper-443,UNIVERSITAS ISLAM BANDUNG,SWASTA,https://campus.quipper.com/directory/universitas-islam-bandung,12274.0,408.0,"{""website"": ""www.unisba.ac.id"", ""email"": ""humas@unisba.ac.id atau humas.unisba@gmail.com"", ""phone"": ""022-4203368""}","Quipperian, jika kita sebut universitas swasta terbaik di Bandung, nama Universitas Islam Bandung  muncul menjadi salah satu yang teratas. Unisba juga menjadi salah satu universitas yang perkembangannya paling pesat. Salah satunya dari jumlah peminat. Tahun akademik 2008/2009 jumlah peminatnya hanya 2.000 orang, sedangkan pada tahun akademik 2016/2017 peminatnya meningkat menjadi 12.000 orang. Pada tahun 2015, survey majalah Tempo menempatkan Unisba masuk ke dalam 10 universitas swasta terbaik di Indonesia.",{},5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0
quipper-444,UNIVERSITAS MEDAN AREA,SWASTA,https://campus.quipper.com/directory/universitas-medan-area,5581.0,205.0,"{""website"": ""www.uma.ac.id"", ""email"": ""univ_medanarea@uma.ac.id"", ""phone"": ""061-7360168 atau 061-7366878 atau 061-7364348""}","Halo, Quipperian! Tahukah kamu bahwa Universitas Medan Area  sudah lama dikenal oleh masyarakat luas sebagai universitas yang kuat dalam mengabdi kepada bangsa dan negara? Sejak tahun 1983 UMA telah menghasilkan alumni-alumni yang tersebar di seluruh Indonesia. Jadi, apakah Quipperian tertarik menjadi salah satu mahasiswa dari kampus ini?",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-445,UNIVERSITAS DARUL ULUM,SWASTA,https://campus.quipper.com/directory/universitas-darul-ulum,1917.0,139.0,"{""website"": ""www.undar.ac.id"", ""email"": ""office@undar.ac.id"", ""phone"": ""0321-853436""}","Universitas Darul Ulum mempunyai misi keilahian yaitu penyelarasan antara ilmu pengetahuan modern dengan ajaran agama Islam. Visi dari Universitas Darul Ulum yaitu menjadi universitas unggulan dalam pengembangan IPTEK, IMTAQ, dan sumber daya manusia berdasarkan nilai-nilai keislama. Universitas ini juga memiliki moto yang unik Quipperian yaitu mencetak mahasiswa berotak London, berhati Masjidil Haram.",{},7000000.0,7000000.0,7000000.0,14000000.0,14000000.0,14000000.0
quipper-447,UNIVERSITAS ISLAM JEMBER,SWASTA,https://campus.quipper.com/directory/universitas-islam-jember,2929.0,108.0,"{""website"": ""www.uij.ac.id"", ""email"": ""universislam.jember@gmail.com"", ""phone"": ""0331-488675""}","Didirikan pada tahun 1984 di Jember, Universitas Islam Jember merupakan lembaga pendidikan tinggi milik Yayasan Pendidikan Nahdlatul Ulama . Universitas yang berada di Kota Tembakau ini, memiliki lima fakultas aktif. Kabar baiknya, akan ada satu fakultas baru yakni Fakultas Ekonomi dan Bisnis Islam. Quipperian tertarik untuk melanjutkan kuliah di Universitas Islam Jember? Yuk, simak profil lengkapnya!",{},2000000.0,2000000.0,2000000.0,4000000.0,4000000.0,4000000.0
quipper-449,UNIVERSITAS BINA DARMA,SWASTA,https://campus.quipper.com/directory/universitas-bina-darma,7229.0,232.0,"{""website"": ""www.binadarma.ac.id"", ""email"": ""universitas@mail.binadarma.ac.id"", ""phone"": ""0711-515582""}","Tahukah Quipperian bahwa Universitas Bina Darma ini merupakan penggabungan tiga perguruan tinggi yaitu, Sekolah Tinggi Manajemen Informatika dan Komputer  Bina Darma, Sekolah Tinggi Ilmu Ekonomi  Bina Darma dan Sekolah Tinggi Bahasa Asing  Bina Darma? Berdasarkan SK Menteri Pendidikan Nasional pada 2002 digabunglah ketiganya menjadi Universitas Bina Darma. Kampus ini memiliki kualitas mutu yang bisa dipertimbangkan oleh Quipperian untuk melanjutkan studi. Kampus ini memiliki laboratorium bisnis dan psikologi yang cukup representatif, lho. Selain itu, Universitas Bina Darma juga memiliki sertifikasi ISO 9001:2008 untuk Program Kreativitas Mahasiswa Dikti-nya yang semakin meningkat dari tahun ke tahun.",{},5400000.0,5400000.0,5400000.0,10800000.0,10800000.0,10800000.0
quipper-450,UNIVERSITAS MUHAMMADIYAH PONOROGO,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-ponorogo,2540.0,182.0,"{""website"": ""www.umpo.ac.id"", ""email"": ""akademik@umpo.ac.id / humas@umpo.ac.id"", ""phone"": ""0352-481124, 487662""}","Universitas Muhammadiyah Ponorogo adalah salah satu kampus terkenal di Indonesia lho! menurut survey 4icu.org menempati rangking ke 143 se-Indonesia. Umpo adalah amal usaha Muhammadiyah yang berada di bawah pembinaan Majelis Pendidikan Penelitian dan Pengembangan. Untuk kalian yang berminat mendaftar di kampus Umpo, dijamin tidak akan menyesal.",{},5600000.0,5600000.0,5600000.0,11200000.0,11200000.0,11200000.0
quipper-451,AKADEMI KOMUNITAS SEMEN INDONESIA,SWASTA,https://campus.quipper.com/directory/akademi-komunitas-semen-indonesia,193.0,6.0,"{""website"": ""www.aksi.ac.id"", ""email"": ""info@aksi.ac.id"", ""phone"": ""031-39922394, 031-3981732""}","Quipperian tentu sudah tidak asing lagi dengan nama PT Semen Indonesia  kan? PT Semen Indonesia merupakan produsen semen terbesar di Indonesia. Melalui Semen Indonesia Foundation , PT Semen Indonesia mendirikan perguruan tinggi program diploma dua bernama Akademi Komunitas Semen Indonesia . Program ini merupakan bentuk kepedulian perusahaan kepada masyarakat.",{},3500000.0,3500000.0,3500000.0,7000000.0,7000000.0,7000000.0
quipper-452,BINUS ASO SCHOOL OF ENGINEERING,SWASTA,https://campus.quipper.com/directory/binus-aso-school-of-engineering,-1.0,-1.0,"{""website"": ""base.binus.ac.id"", ""email"": ""pmb@binus.edu"", ""phone"": ""021-53696969, ext. 6608""}","Kamu sebagai generasi milenial tentu menyadari sebuah kemajuan teknologi yang sangat pesat di era globalisasi seperti sekarang ya, Quipperian!  Digitalisasi memang telah menguasai banyak sektor di kehidupan kita, mulai dari industri ekonomi, pariwisata, media sosial, hingga sektor pendidikan. Nah, ngomong-ngomong soal sektor pendidikan, terdapat salah satu sekolah bidang teknik yang tidak boleh kamu lewatkan, yaitu  BINUS ASO School of Engineering, yang merupakan kerja sama antara BINUS University Indonesia bersama dengan ASO College Group Jepang. Kamu pasti sudah tahu kan bagaimana kualitas dan pesatnya perkembangan teknologi di Jepang? So, kualitas pendidikan dari kampus yang berada di Alam Sutera ini tidak perlu diragukan lagi! Untuk kamu yang tertarik pada bidang robotik ataupun desain produk, BINUS ASO School of Engineering bisa jadi referensi studi kamu. Yuk, Quipperian, kita simak info lengkapnya berikut ini!",{},45000000.0,45000000.0,45000000.0,90000000.0,90000000.0,90000000.0
quipper-453,POLITEKNIK HARAPAN BERSAMA,SWASTA,https://campus.quipper.com/directory/politeknik-harapan-bersama,4958.0,112.0,"{""website"": ""www.poltektegal.ac.id"", ""email"": ""sekretariat@poltektegal.ac.id"", ""phone"": ""0283-352000""}","Politeknik yang didirikan oleh Yayasan Pendidikan Harapan Bersama ini dirancang khusus untuk menghasilkan tenaga ahli yang mandiri dan profesional. Program pendidikan yang ada di politeknik ini menggunakan sistem pendidikan vokasional , sehingga lulusannya dapat diserap oleh pasar kerja dan dapat menciptakan lapangan kerja bagi dirinya sendiri maupun orang lain.",{},5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0
quipper-454,UNIVERSITAS BUDDHI DHARMA,SWASTA,https://campus.quipper.com/directory/universitas-buddhi-dharma,3443.0,172.0,"{""website"": ""www.buddhidharma.ac.id"", ""email"": ""rektorat@buddhidharma.ac.id"", ""phone"": ""021- 5517853""}","Universitas Buddi Dharma merupakan Universitas Buddhis pertama di Indonesia lho, Quipperian. Universitas yang diresmikan pada tahun 2015 ini merupakan gabungan dari empat Perguruan Tinggi Swasta yaitu Akademi Sekretaris dan Manajemen Industri Buddhi , Sekolah Tinggi Manajemen Informatika dan Komputer Buddhi , Sekolah Tinggi Bahasa Asing Buddhi  dan Sekolah Tinggi Ilmu Ekonomi Buddhi . Tertarik ingin tahu lebih jauh? Yuk simak info berikut!",{},5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0
quipper-455,POLITEKNIK LPP YOGYAKARTA,SWASTA,https://campus.quipper.com/directory/politeknik-lpp-yogyakarta,646.0,9.0,"{""website"": ""www.politeknik-lpp.ac.id"", ""email"": ""surat@politeknik-lpp.ac.id"", ""phone"": ""0274-555776""}","Quipperian ingin berkarir di bidang perkebunan? Politeknik Perkebunan LPP atau yang lebih dikenal dengan Politeknik LPP ini bisa menjadi pilihan kamu, loh! Kampus ini pernah menjadi politeknik swasta terbaik se-Indonesia versi Webometrics 2016. Jadi, nggak perlu ragu lagi, Politeknik LPP adalah gerbang sukses menuju masa depan di dunia perkebunan. Ingin tahu lebih banyak? Cek profilnya berikut, ya!",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-457,AKADEMI TEKNIK RADIODIAGNOSTIK DAN RADIOTERAPI YAYASAN AMAL BHAKTI MEDAN,SWASTA,https://campus.quipper.com/directory/akademi-teknik-radiodiagnostik-dan-radioterapi-yayasan-amal-bhakti-medan,408.0,30.0,"{""website"": ""www.atro-amalbhaktimedan.ac.id"", ""email"": ""atromedan@yahoo.com"", ""phone"": ""061-7362560""}",Akademi Teknik Radiodiagnostik dan Radioterapi  Yayasan Amal Bhakti Medan merupakan satu-satunya kampus radiodiagnostik dan radioterapi yang ada di kota Medan. Kampus ini hadir sejak tahun 1990 dan telah menjalin kerja sama dengan sebelas rumah sakit yang tersebar di Sumatera Utara. Kampus ATRO Yayasan Amal Bhakti Medan berupaya menghasilkan ahli radiologi yang profesional dan berdaya saing nasional.,{},9600000.0,9600000.0,9600000.0,19200000.0,19200000.0,19200000.0
quipper-458,SEKOLAH TINGGI ILMU KEGURUAN DAN PENDIDIKAN  PGRI LAMPUNG,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-keguruan-dan-pendidikan-stkip-pgri-lampung,3439.0,103.0,"{""website"": ""www.stkippgribl.ac.id"", ""email"": ""stkippgribl@gmail.com"", ""phone"": ""0721-259166""}","Kampus yang satu ini didirikan oleh salah satu tokoh pendidikan Provinsi Lampung pada 19 Juli 1982. STKIP PGRI Lampung bervisi menjadi perguruan tinggi bidang pendidikan yang berkualitas, profesional, unggul dan kompetitif di Provinsi Lampung pada tahun 2020 nanti, Quipperian. Sejauh ini sekolah tinggi ini telah berhasil mendapatkan akreditasi B untuk setiap program studinya.",{},2350000.0,2350000.0,2350000.0,4700000.0,4700000.0,4700000.0
quipper-461,SEKOLAH TINGGI MANAJEMEN TRANSPORTASI TRISAKTI,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-manajemen-transportasi-trisakti,6338.0,131.0,"{""website"": ""www.stmt-trisakti.ac.id"", ""email"": ""humas@stmt-trisakti.ac.id"", ""phone"": ""021-8516050""}","Quipperian penasaran dengan bagaimana tata cara mengelola transportasi darat, laut, dan udara? Mungkin melanjutkan studi di Sekolah Tinggi Manajemen Transportasi Trisakti cocok untuk kalian. Sekolah Tinggi Manajemen Transportasi Trisakti adalah salah satu perguruan tinggi yang mengkhususkan diri pada manajemen transportasi sejak tahun 1970, Quipperian.",{},9000000.0,9000000.0,9000000.0,18000000.0,18000000.0,18000000.0
quipper-462,SEKOLAH TINGGI HUKUM BANDUNG,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-hukum-bandung,1611.0,39.0,"{""website"": ""www.sthb.ac.id"", ""email"": ""info@sthb.ac.id"", ""phone"": ""022-4203236 atau 022-4265520""}","Pada tahun 1976, Fakultas Hukum Universitas Bandung berkembang menjadi kampus mandiri yang bernama Sekolah Tinggi Hukum Bandung . STHB terus mengalami pekembangan dan sampai saat ini STHB mampu menjadi salah satu kampus Ilmu Hukum swasta terbaik di Indonesia. Quipperian yang tertarik belajar di bidang hukum, STHB adalah tempat yang tepat.",{},6250000.0,5000000.0,7500000.0,12500000.0,10000000.0,15000000.0
